index,x,y
1503,640,9425
1504,9358,-2961
1505,-5012,-5839
1506,9778,-3358
1507,1235,-3674
1508,-7272,-1948
1509,-5381,-5234
1510,-884,-7501
1511,-3445,4117
1512,-7099,-3040
1513,-430,-159
1514,-3006,1643
1515,2628,-6063
1516,-6242,-3142
1517,4107,331
1518,-9442,-7237
1519,6677,2708
1520,3354,-7147
1521,-9952,-2782
1522,5711,7925
1523,2194,-7713
1524,-9566,-8543
1525,-3010,283
1526,-4999,-5681
1527,-1600,-4535
1528,-7138,4363
1529,9131,854
1530,-6331,9938
1531,1816,-5437
1532,-5975,-2074
1533,-890,-2407
1534,-5319,8297
1535,-8566,2019
1536,-1745,3452
1537,-1624,-9841
1538,4227,-6391
1539,1497,-7963
1540,-809,6915
1541,-5151,5940
1542,3346,6828
1543,5727,-1449
1544,-6214,-5155
1545,7549,5279
1546,3513,8543
1547,7432,-8222
1548,-1840,-9019
1549,-1860,-9332
1550,-3230,-1842
1551,1839,-3856
1552,260,-7473
1553,7718,-7001
1554,-4852,-4836
1555,730,4176
1556,8255,-4893
1557,-3692,-7953
1558,-272,1695
1559,-977,-2264
1560,-2963,-3043
1561,-6844,-4023
1562,-2612,-8324
1563,-511,-1478
1564,9593,-8719
1565,-3377,9536
1566,-4865,3657
1567,6161,-9898
1568,-1568,9883
1569,3009,-152
1570,7929,3346
1571,-5043,1613
1572,-8400,-9417
1573,3569,-6597
1574,-7504,-7831
1575,-398,4005
1576,-67,471
1577,1768,-6226
1578,-1558,-8919
1579,1211,2400
1580,-7167,-7433
1581,7942,-1749
1582,5504,-5638
1583,1316,7243
1584,7555,5741
1585,-6270,7432
1586,3505,4756
1587,-3372,-3605
1588,8339,9112
1589,-3447,-3920
1590,-7200,-6058
1591,-167,-4477
1592,-5102,5439
1593,5900,-3472
1594,-4970,-3000
1595,-4529,-1756
1596,1619,-9700
1597,9031,2911
1598,-765,6135
1599,-8843,-8026
1600,-8586,-3233
1601,-6685,-4414
1602,7252,2868
1603,-8771,1992
1604,-7849,1614
1605,8046,-8122
1606,-5445,-3935
1607,9079,-5486
1608,201,-7044
1609,-1450,-6407
1610,1181,3660
1611,-632,-4200
1612,6404,-3713
1613,-4169,2487
1614,2341,7094
1615,-1278,-4617
1616,-9790,1438
1617,-7884,1123
1618,-42,-9707
1619,-1593,6526
1620,2356,747
1621,559,7366
1622,-1579,-4275
1623,-2821,-7001
1624,6996,-6970
1625,-9992,3224
1626,3743,-1066
1627,-7350,-9291
1628,-5300,-9515
1629,-5812,6680
1630,-8459,-3463
1631,9805,7792
1632,-8110,928
1633,-855,3507
1634,-5535,-2747
1635,-2673,1145
1636,1712,-1234
1637,-9303,-3985
1638,-8238,5039
1639,-3180,3022
1640,4055,8280
1641,4896,-6180
1642,-6678,5888
1643,703,1562
1644,8593,-4600
1645,-1746,2728
1646,-4129,-6800
1647,587,-4749
1648,-7362,8388
1649,-2147,2245
1650,-7204,-7876
1651,-1390,-4941
1652,8745,-5158
1653,-5434,-1913
1654,6993,-3379
1655,-6781,-3988
1656,-8491,3943
1657,-5931,6302
1658,-7316,-4302
1659,-2720,-132
1660,543,2713
1661,-4751,-502
1662,1066,1515
1663,-6789,-4531
1664,-8067,1906
1665,1762,8231
1666,-1583,4859
1667,-5762,-1087
1668,-5882,-8036
1669,-9892,-9807
1670,-9702,1769
1671,-3726,-1394
1672,-807,-9979
1673,521,2666
1674,483,1126
1675,1687,-3514
1676,7520,5095
1677,-293,2844
1678,-312,6910
1679,-244,-9206
1680,-7873,-4995
1681,8420,-3770
1682,-8674,-8887
1683,-1389,-2501
1684,-1006,-9060
1685,-120,-3586
1686,-1928,-705
1687,-1895,3934
1688,3572,-5600
1689,510,-3093
1690,2317,-9568
1691,-1186,-5765
1692,9649,-1872
1693,-5297,-7153
1694,8221,-3065
1695,-8025,-3341
1696,-5620,2382
1697,2534,-7778
1698,-265,-9494
1699,-7990,-1625
1700,-1347,-6137
1701,1998,-6874
1702,-9841,-2179
1703,-4919,7194
1704,6208,7731
1705,337,-2947
1706,1101,8973
1707,-6886,5630
1708,-9775,-9414
1709,-1954,7083
1710,532,4028
1711,3596,1606
1712,-8345,6159
1713,-8027,9319
1714,7838,9827
1715,-6656,-9959
1716,-9911,-4196
1717,2179,-8270
1718,-2541,-7461
1719,-776,7773
1720,-4469,-3015
1721,1897,5044
1722,8094,-9435
1723,-1226,853
1724,6526,-5263
1725,1151,-559
1726,-8867,1558
1727,6634,-5612
1728,-9319,-9604
1729,2011,-4970
1730,7798,4384
1731,-5569,1339
1732,-2161,-326
1733,-114,-2186
1734,-9482,-5115
1735,-4029,-6450
1736,-998,4397
1737,-841,-9928
1738,5723,-3937
1739,5045,-3378
1740,-8469,6034
1741,-6827,-9066
1742,1295,1860
1743,6496,5971
1744,-3922,-389
1745,2403,-2985
1746,7206,5877
1747,2351,5046
1748,-6930,1609
1749,2515,-7323
1750,9269,6747
1751,-2602,-4400
1752,-2420,-8732
1753,-3680,-914
1754,-9754,-2411
1755,-171,-2512
1756,-299,4251
1757,-6708,2310
1758,8760,4507
1759,-6165,-7036
1760,494,991
1761,-204,784
1762,-3391,8595
1763,-4143,-9244
1764,7173,5732
1765,-4354,-6053
1766,-731,-6557
1767,-9800,5664
1768,-4219,-4580
1769,6162,-5441
1770,-5923,9459
1771,-6993,-5255
1772,-4762,-3250
1773,2753,9240
1774,-9295,431
1775,7503,-6333
1776,-5198,-1480
1777,-5537,-2248
1778,1780,-3290
1779,6227,9283
1780,-8898,-2196
1781,-8698,-9221
1782,2946,9745
1783,-8093,-1330
1784,-9008,1546
1785,-5450,4549
1786,7605,-4881
1787,-371,945
1788,5691,5315
1789,7676,3739
1790,7438,-4057
1791,-6788,-7309
1792,-6544,-6457
1793,7665,-9798
1794,-4825,-1838
1795,-3230,-4521
1796,7902,9832
1797,3105,-547
1798,1034,-1147
1799,4562,605
1800,-7818,-5148
1801,-3387,5554
1802,5767,-7756
1803,-1258,303
1804,1355,-986
1805,781,4828
1806,-5468,2054
1807,7007,7277
1808,-7383,-8295
1809,-5385,307
1810,-3038,5420
1811,-8372,-3900
1812,-1663,-7960
1813,99,2296
1814,1204,1427
1815,9335,-8005
1816,85,-1593
1817,5193,2156
1818,7051,255
1819,5051,6667
1820,-8289,-14
1821,3942,-1470
1822,-5278,-6700
1823,-9310,2714
1824,-4342,7887
1825,-8581,-1144
1826,-4037,824
1827,4184,1436
1828,-7128,5805
1829,1742,-7086
1830,-5709,5925
1831,7994,-7653
1832,3112,-9688
1833,4861,9581
1834,87,8307
1835,-7931,-3235
1836,4289,5142
1837,-3984,8240
1838,-4447,-1996
1839,1327,3712
1840,-8591,8694
1841,1324,-7787
1842,-8613,-9193
1843,4397,-8389
1844,-8058,8328
1845,-2042,1074
1846,5055,6343
1847,-5619,-5502
1848,-564,2419
1849,-5600,163
1850,-6756,-2244
1851,1861,-2754
1852,-916,-3772
1853,-1893,-8314
1854,-8458,8241
1855,9590,-4074
1856,-5538,-1563
1857,-7713,-8875
1858,-3724,-7350
1859,-392,-9153
1860,-986,-5554
1861,-7872,-5093
1862,-3,-871
1863,-3538,-2610
1864,-2165,-4856
1865,-5730,-3029
1866,-9872,1470
1867,6556,-6640
1868,-4298,6835
1869,1940,1928
1870,7611,-664
1871,-2311,2597
1872,-2752,-6838
1873,506,-6192
1874,7301,1823
1875,-5943,-9242
1876,8108,85
1877,-3783,2433
1878,-7183,8044
1879,-1252,8284
1880,9652,-8335
1881,-6415,1736
1882,-8967,-6881
1883,-7598,5868
1884,-725,-204
1885,-1565,-8006
1886,-8161,-7883
1887,4206,-9787
1888,-1956,2362
1889,-1673,7396
1890,-9301,2252
1891,-4799,3666
1892,-1540,-7640
1893,-1236,6527
1894,2724,-2965
1895,-4022,-8414
1896,-5817,-6935
1897,6441,-2753
1898,-5101,9912
1899,1801,4076
1900,-321,-7028
1901,-8374,3290
1902,-7181,603
1903,-8006,-2291
1904,-6851,2602
1905,8908,4112
1906,8743,-5005
1907,3865,-3938
1908,-8711,6880
1909,2361,6261
1910,-7622,-8108
1911,-1443,-8083
1912,-8551,8365
1913,-5608,3417
1914,-9748,-4897
1915,-2377,1998
1916,7508,7317
1917,-545,693
1918,-8538,-3324
1919,-1134,-591
1920,-2679,-6693
1921,-2313,4284
1922,2355,3560
1923,3047,7666
1924,531,-2398
1925,-1696,1163
1926,2048,-5820
1927,720,-7835
1928,1170,-6949
1929,3982,762
1930,4842,-7749
1931,336,-1259
1932,-9472,7224
1933,-5615,1072
1934,8417,-6149
1935,137,-1179
1936,-2998,-3616
1937,-1682,-6552
1938,-464,7401
1939,-2677,-8148
1940,9952,-2286
1941,-4479,-383
1942,316,-7497
1943,-6954,589
1944,-1611,8176
1945,-6503,2647
1946,9065,1208
1947,1299,-8583
1948,2296,2431
1949,-832,-6521
1950,-1362,317
1951,228,6481
1952,-5492,-1774
1953,-7793,-1829
1954,-455,4503
1955,-3293,-6887
1956,-782,-6953
1957,-158,-7056
1958,8159,867
1959,5092,-376
1960,8299,-5791
1961,-7959,-6568
1962,-8713,7452
1963,9883,4471
1964,780,-9715
1965,-9345,9674
1966,5402,-261
1967,-365,-5024
1968,-6318,3611
1969,-4495,-7779
1970,8271,-5368
1971,-8044,-1712
1972,-9665,6177
1973,-4514,4992
1974,1679,-8636
1975,-8768,2817
1976,3436,-1919
1977,2760,2244
1978,-6571,-3935
1979,7485,-9658
1980,-4278,8057
1981,-8627,6626
1982,-1882,4904
1983,-5609,-3270
1984,-247,-7224
1985,1980,-1513
1986,-9571,-6059
1987,-7666,5646
1988,-2548,-6842
1989,-2131,8584
1990,2476,6182
1991,4196,-6968
1992,-2797,-3552
1993,-2797,2033
1994,5078,800
1995,891,7853
1996,4282,-7297
1997,-5369,-3798
1998,6173,-6805
1999,1250,5439
2000,-1653,-5141
2001,-7852,-8364
2002,-6517,-7510
2003,3333,-7197
2004,901,-3168
2005,2408,-8983
2006,4546,4837
2007,6092,-7156
2008,-9350,-8236
2009,-4470,-5256
2010,-2117,-5203
2011,-5546,-5452
2012,-2022,8393
2013,9302,8814
2014,8651,-7967
2015,-5001,4546
2016,-6536,-3945
2017,-1560,-1400
2018,3931,2300
2019,5320,-2223
2020,2737,160
2021,9088,-7534
2022,-5715,3751
2023,-6701,1284
2024,-3098,-5061
2025,-6394,-2049
2026,615,1067
2027,-9,1728
2028,-9259,-5194
2029,-1481,-8543
2030,2328,-1059
2031,-7464,7847
2032,3656,-3712
2033,519,-9757
2034,-5461,8816
2035,422,-1472
2036,6863,-5171
2037,7601,1176
2038,-1728,5384
2039,790,-1179
2040,-9531,-5047
2041,-3761,4620
2042,-2809,-9103
2043,-7607,-8568
2044,2369,1285
2045,9942,-8098
2046,-6493,5084
2047,1185,-6769
2048,-2090,8205
2049,-4459,-739
2050,-8702,-1792
2051,9288,-8124
2052,-800,-9642
2053,1011,-3157
2054,378,7503
2055,-3936,-2278
2056,-1923,2235
2057,-9213,294
2058,3108,-3552
2059,608,-3653
2060,-434,-7487
2061,-4288,4316
2062,-5148,-3867
2063,-6894,8759
2064,2382,587
2065,4186,-5703
2066,8153,-417
2067,63,-6679
2068,-4202,-5155
2069,6950,4978
2070,-2817,-7494
2071,-8255,-9884
2072,-8124,8340
2073,2483,-8115
2074,-6305,7744
2075,6336,6260
2076,-5281,-5199
2077,-7443,-5938
2078,-1317,-5157
2079,7221,6551
2080,-980,-5824
2081,-2169,-3096
2082,-8674,-6394
2083,907,-8464
2084,7234,-2067
2085,7401,3115
2086,-3108,8442
2087,-6697,-3851
2088,6930,1097
2089,-2670,611
2090,-7455,-7239
2091,-2185,1608
2092,-9282,-7052
2093,-773,704
2094,7968,2496
2095,-3914,885
2096,7182,2779
2097,-1082,1918
2098,9491,-6766
2099,4518,-1460
2100,-901,-7172
2101,-5190,-4312
2102,-7498,-1402
2103,-1468,-1871
2104,-8478,-6693
2105,-2520,-9599
2106,-8600,-6181
2107,-6785,-9350
2108,-4710,-3033
2109,2383,448
2110,2351,9519
2111,-6622,4784
2112,-3065,5455
2113,5247,-1546
2114,-3503,-4589
2115,-9000,-3849
2116,6068,1137
2117,-7432,-6284
2118,8579,-7633
2119,-6740,-5660
2120,-9971,-4038
2121,-3840,-5029
2122,-7470,1302
2123,-9377,-2857
2124,-2426,-110
2125,250,-3801
2126,-5797,-7633
2127,-5409,3576
2128,7791,7942
2129,-4125,-4476
2130,-5480,-2640
2131,-2050,3724
2132,-1513,-5465
2133,-8366,1863
2134,-6559,6774
2135,-9534,7213
2136,-9702,-2105
2137,-4363,-8720
2138,-1064,1067
2139,1218,-2133
2140,8733,8459
2141,-9001,-891
2142,-283,7545
2143,3234,203
2144,808,-5677
2145,-4549,-278
2146,-5798,-7679
2147,-7271,-7861
2148,-9525,829
2149,7615,3492
2150,-5092,-956
2151,5189,-5870
2152,-7113,7620
2153,-7270,-2527
2154,5182,-6848
2155,5438,1836
2156,-3600,-2052
2157,-1691,-7807
2158,-1586,-5265
2159,-8538,-764
2160,-800,1463
2161,-7399,-3988
2162,6238,-8844
2163,3598,-5067
2164,6471,-8476
2165,-5557,7643
2166,1542,9827
2167,-2638,7718
2168,-4415,521
2169,-4415,-8412
2170,-4051,-6604
2171,-7705,6600
2172,-6118,-1471
2173,4261,-8977
2174,-9060,-4743
2175,-3036,7487
2176,-6718,-2522
2177,-1543,-3676
2178,1589,-9015
2179,-6670,5506
2180,-8675,-1382
2181,9884,-33
2182,-6441,-1112
2183,5118,-1242
2184,1521,-7235
2185,9164,-9375
2186,-2568,-4123
2187,-8481,-5143
2188,-5428,-5145
2189,420,-2237
2190,-8765,-5996
2191,5098,9227
2192,-3859,-4841
2193,4539,4554
2194,-2443,78
2195,-3844,-1050
2196,487,-8903
2197,2437,8521
2198,-2179,-5558
2199,-5884,9790
2200,-1893,-7551
2201,-6432,1828
2202,-4604,-6794
2203,-6663,-6031
2204,964,-3679
2205,-8902,-2380
2206,-5791,-6848
2207,-8101,-7473
2208,-1701,-7142
2209,-3716,-4321
2210,7351,-9290
2211,-9529,-3953
2212,421,5638
2213,8453,2190
2214,9868,-1537
2215,3894,-588
2216,2424,-9134
2217,-8719,-8492
2218,-7542,-2827
2219,-9031,4767
2220,5482,8442
2221,-8701,-2796
2222,5108,9602
2223,-8775,-4830
2224,3894,-5211
2225,-5169,1129
2226,8465,5119
2227,-582,-5229
2228,-5566,-4627
2229,-4977,-4401
2230,-5706,-9414
2231,-2476,-2301
2232,-5674,1398
2233,-8740,231
2234,-4023,485
2235,-6336,2094
2236,116,-331
2237,-3766,253
2238,8564,1144
2239,-4828,-8233
2240,-7196,9831
2241,-6737,2758
2242,8691,1374
2243,2143,-869
2244,-5032,9970
2245,5894,-639
2246,-8199,2699
2247,-1542,5447
2248,-4993,7095
2249,-602,-9874
2250,-9048,-9029
2251,-2973,-1252
2252,-5579,4423
2253,-6666,322
2254,-7327,-6580
2255,-9321,-3698
2256,-8320,-1020
2257,-2296,-5926
2258,-1636,-8448
2259,8169,2884
2260,-696,268
2261,1739,-7590
2262,7591,-1173
2263,-2870,-603
2264,7805,-5745
2265,-7062,-2562
2266,4791,-2356
2267,5600,-5805
2268,8100,-4560
2269,9759,-6080
2270,-346,540
2271,-5364,-1322
2272,432,390
2273,-9321,-5170
2274,-4739,-1866
2275,-6,-1277
2276,-5013,-9410
2277,849,-3513
2278,-5654,9410
2279,-3659,-8911
2280,-818,-4382
2281,2565,-4793
2282,-4004,-9402
2283,6363,-4376
2284,-6961,2225
2285,-5031,8172
2286,-1609,-7093
2287,-2961,-6142
2288,532,-9257
2289,2603,-9963
2290,874,-7746
2291,8179,7922
2292,1939,1142
2293,6885,-4763
2294,8664,-8156
2295,-6685,-8275
2296,-6823,-7485
2297,5867,-8426
2298,8562,94
2299,-1162,2455
2300,-749,9320
2301,1184,-2589
2302,-7711,7369
2303,3710,5403
2304,-6583,-3143
2305,5101,-174
2306,6071,7322
2307,-6779,4730
2308,-8146,-8823
2309,-4116,-8571
2310,2075,-9941
2311,-6181,5309
2312,4802,9823
2313,-6787,63
2314,-9145,-8740
2315,-1318,-7568
2316,-3659,-2591
2317,2593,-9204
2318,-8534,-9033
2319,-8759,-4556
2320,-1808,-4454
2321,-1124,-9554
2322,-3191,-9802
2323,-1615,-2438
2324,-8181,3947
2325,-5916,1266
2326,-5188,-3906
2327,7746,5271
2328,622,8439
2329,-4466,-7115
2330,3784,4310
2331,-8481,-4157
2332,2174,-8850
2333,1158,6815
2334,994,5441
2335,-3482,5644
2336,-444,9721
2337,-5222,231
2338,-1512,649
2339,-1434,-4435
2340,-7730,-8934
2341,-6616,-2391
2342,-6634,-6130
2343,5779,-4998
2344,4184,9748
2345,1760,3318
2346,-887,9918
2347,-3224,-1839
2348,-2350,1724
2349,-6027,17
2350,-1561,-9495
2351,4250,-48
2352,-4229,4401
2353,867,1362
2354,-2866,-7240
2355,-4762,-4214
2356,920,7484
2357,867,-1986
2358,-5955,-9256
2359,836,4191
2360,-8688,3538
2361,-8625,-6758
2362,-8951,-4225
2363,5719,-9625
2364,-5892,7202
2365,998,7211
2366,-5077,-7761
2367,184,-5100
2368,9815,-9218
2369,3685,-8286
2370,-9619,-4463
2371,-8274,-7262
2372,-1392,-7202
2373,-7573,9702
2374,-9337,1668
2375,-724,-2461
2376,-7371,-7269
2377,8134,-5239
2378,-3498,-5516
2379,9214,46
2380,-2178,948
2381,9220,-3794
2382,-696,290
2383,-960,3079
2384,9818,6025
2385,-9949,-3726
2386,-865,-6009
2387,-8073,-8111
2388,8446,-3335
2389,1323,-4243
2390,6957,-1446
2391,-2072,905
2392,-2393,9115
2393,-5295,-5089
2394,7845,7987
2395,1998,2806
2396,-8486,-4567
2397,6508,-3037
2398,-9181,3499
2399,-1131,-407
2400,2323,-6679
2401,1968,-519
2402,9769,-628
2403,7874,-5422
2404,-6685,-6910
2405,7442,9573
2406,7151,-9738
2407,2249,-4311
2408,6980,4233
2409,-8949,695
2410,-5363,-9542
2411,6399,5250
2412,1754,-4921
2413,4096,3080
2414,4891,-2420
2415,6887,-1814
2416,-6709,849
2417,-2714,-9968
2418,2137,-7557
2419,849,-9441
2420,-6217,-9354
2421,-8786,-3573
2422,-3142,-221
2423,1698,7799
2424,-3065,9483
2425,-8029,8897
2426,272,-4618
2427,-3042,-1304
2428,-12,-8278
2429,-7062,6776
2430,-1053,-2181
2431,-9182,-9761
2432,-2270,-3172
2433,8482,21
2434,-1712,1918
2435,7871,-287
2436,2448,3035
2437,-1836,2096
2438,-110,-1593
2439,339,6290
2440,607,-490
2441,47,5960
2442,-7528,-6359
2443,-7979,-1396
2444,9469,-2241
2445,-4399,-7502
2446,1723,4418
2447,5742,8822
2448,-1227,-1017
2449,-6943,6012
2450,-6209,-8649
2451,3570,4250
2452,9773,3622
2453,1315,1090
2454,-8108,-1488
2455,-1213,-688
2456,-2722,3032
2457,-5568,2504
2458,-7952,-7955
2459,1010,-3460
2460,-6765,-2407
2461,338,-4918
2462,967,9772
2463,-8795,7868
2464,1867,5507
2465,500,-4682
2466,-2771,-2003
2467,3595,-331
2468,-4214,-1537
2469,-837,-5172
2470,8239,1847
2471,988,73
2472,-8426,-9151
2473,1974,4619
2474,6551,7240
2475,-3537,-5329
2476,-8431,4909
2477,-9971,-453
2478,735,2001
2479,-3799,2099
2480,6049,2316
2481,5019,-591
2482,6054,9613
2483,653,-8951
2484,-1859,4482
2485,6153,-9757
2486,4214,-6397
2487,-7062,2869
2488,-338,-3385
2489,6063,-221
2490,-9901,5848
2491,-8031,-2625
2492,-3228,-6749
2493,-2235,-5094
2494,-7921,-188
2495,-1261,-9389
2496,-9346,117
2497,1917,-6778
2498,1188,-2429
2499,-6507,-5593
2500,339,-9148
2501,9867,6789
2502,1308,6349
2503,-7255,9821
2504,-2270,-2382
2505,-2738,676
2506,1599,-3144
2507,-4801,-2107
2508,1526,159
2509,-8756,8003
2510,-2332,5099
2511,-2731,-3039
2512,813,-6675
2513,-9190,-4091
2514,-9463,2629
2515,-9724,-522
2516,-1186,-924
2517,-9078,3765
2518,-7310,-5609
2519,-2192,-1059
2520,9657,-777
2521,861,1696
2522,3283,-3425
2523,-23,-3095
2524,-3057,7777
2525,9095,5253
2526,-5181,9284
2527,-3009,1494
2528,-9844,-9778
2529,786,8427
2530,1263,-8850
2531,616,-6887
2532,-6480,-3716
2533,2588,-8833
2534,585,-2489
2535,-7308,-2109
2536,-83,407
2537,-1395,-4969
2538,-4813,18
2539,-9167,1904
2540,777,1041
2541,-5386,-201
2542,6849,7065
2543,-1663,7460
2544,-8419,7400
2545,-2578,961
2546,-9164,9514
2547,4119,-8013
2548,-8615,-4286
2549,-97,-4940
2550,-6554,-2337
2551,-3582,-3429
2552,1423,9892
2553,-4999,-8242
2554,510,-8948
2555,2064,7816
2556,-613,-8256
2557,-5049,-2808
2558,-1074,-5426
2559,6949,-1845
2560,2939,-1337
2561,-2069,5043
2562,718,-6165
2563,7940,-1923
2564,-8262,-8335
2565,-2036,2828
2566,-6352,-6550
2567,-2762,-7711
2568,-3933,-1500
2569,268,34
2570,952,-9222
2571,954,-2816
2572,6634,1091
2573,-4905,-9213
2574,-4297,-9567
2575,-7116,-7013
2576,-130,-3933
2577,-2065,-1070
2578,-3562,-9650
2579,-1088,7343
2580,-6847,-9981
2581,6053,-4834
2582,-9598,-1789
2583,1304,5298
2584,-3176,233
2585,-145,-1230
2586,-2442,3752
2587,-7888,741
2588,-2613,5851
2589,-3361,-9948
2590,2290,-6036
2591,9083,-2800
2592,-3137,8401
2593,9773,-1748
2594,-3214,-7230
2595,4799,-4123
2596,-7039,-1349
2597,-4998,-512
2598,-5224,-2613
2599,7122,158
2600,5242,4098
2601,-2264,364
2602,-5712,-3505
2603,-4050,-758
2604,-9998,8099
2605,6161,4119
2606,5915,9707
2607,5249,-8377
2608,-961,2687
2609,-1021,-9427
2610,5324,-7876
2611,2387,-4259
2612,-2696,1674
2613,9234,7227
2614,1072,2539
2615,-5731,-9011
2616,-162,9175
2617,-8361,4867
2618,-9043,3884
2619,9002,-2306
2620,-3781,-7408
2621,-4691,-654
2622,847,-566
2623,2912,1854
2624,-9528,7080
2625,1034,-5759
2626,9960,-7245
2627,-8097,-3061
2628,7756,9253
2629,-5853,-8270
2630,2132,4663
2631,4298,-1960
2632,3161,-9047
2633,-8247,-1461
2634,1034,-123
2635,-3894,8066
2636,-947,1121
2637,1257,-1151
2638,-8394,5203
2639,-3929,-689
2640,-4042,3052
2641,-4966,6029
2642,-8148,7935
2643,3860,4034
2644,-2805,1203
2645,-9319,-8910
2646,7155,8176
2647,-1006,6673
2648,2175,6634
2649,-3100,4202
2650,-4553,4907
2651,9943,-1861
2652,-2104,-9843
2653,-8220,8224
2654,-7126,2278
2655,-4941,-1481
2656,-3596,-3251
2657,-9458,-7769
2658,2626,9975
2659,-913,3715
2660,-3078,-7228
2661,3330,292
2662,-647,-2363
2663,-5680,6600
2664,8508,-2358
2665,-2972,-6710
2666,-2943,-8588
2667,-219,8540
2668,-7203,5714
2669,-3281,-4307
2670,-3362,-6308
2671,370,7900
2672,2227,543
2673,1961,6102
2674,5250,8859
2675,-895,-6406
2676,-2395,-2202
2677,-935,-2495
2678,-5797,750
2679,-7934,2263
2680,7121,-8535
2681,-1810,4163
2682,-2763,-9094
2683,-488,-3963
2684,2554,-2112
2685,-8712,1990
2686,1660,-9033
2687,-9375,5264
2688,-5502,-4768
2689,1080,-5731
2690,-3450,-86
2691,-9691,-6312
2692,-84,6459
2693,4584,-6253
2694,1463,-3408
2695,-4392,-5157
2696,-961,262
2697,-8249,1588
2698,-2703,7590
2699,-5772,-2775
2700,-8024,-2952
2701,-967,2862
2702,3521,3488
2703,8689,-9743
2704,1836,-3608
2705,-9222,3574
2706,-5385,7276
2707,2022,4364
2708,-5740,-2839
2709,9149,-7714
2710,-2198,7758
2711,-7962,-2952
2712,6246,-9202
2713,8609,3279
2714,-4048,4874
2715,7632,936
2716,-35,9223
2717,-5720,-9288
2718,-6782,-3342
2719,3183,-4216
2720,877,9298
2721,-3882,7914
2722,-1063,2596
2723,-8269,5768
2724,-1889,-3654
2725,-4239,8961
2726,670,-9331
2727,9599,-4472
2728,-1049,-9716
2729,-5502,-6100
2730,2593,2042
2731,-1826,-6579
2732,-9582,-5226
2733,4074,-1133
2734,-8233,-2333
2735,-2924,-7486
2736,-9125,-7187
2737,2062,302
2738,-2075,-3496
2739,8688,-3768
2740,317,-3116
2741,2509,3439
2742,7116,333
2743,-2119,-1277
2744,-6225,-1857
2745,-1982,-3860
2746,-8910,1246
2747,-36,5332
2748,8705,1264
2749,50,-3389
2750,8760,5160
2751,-978,2216
2752,8715,4309
2753,-3219,-3486
2754,8329,3590
2755,-4564,-3893
2756,2669,-4447
2757,-1413,1164
2758,8655,-3653
2759,-2416,3799
2760,-6697,7367
2761,2783,-2094
2762,5956,-9452
2763,-6856,-7323
2764,1317,-4353
2765,-9252,-7227
2766,-6654,-8409
2767,5523,-1516
2768,-6798,-2690
2769,-7363,-9666
2770,-2056,-1145
2771,-8907,382
2772,9147,76
2773,-2025,-8709
2774,-9394,5321
2775,-8871,-390
2776,-471,-3393
2777,-3058,-2109
2778,-3864,-3703
2779,7107,2646
2780,-3892,7152
2781,-7911,514
2782,4028,-5233
2783,-5404,-2845
2784,-403,-9626
2785,4802,-3528
2786,1199,-1693
2787,-2666,1574
2788,1270,-2721
2789,-9543,-9460
2790,4033,-4790
2791,-1316,-5276
2792,-1785,-8292
2793,-876,2280
2794,-2771,-251
2795,1429,6219
2796,5234,-1078
2797,-5071,9986
2798,-7085,1458
2799,-7452,-5500
2800,6559,-6639
2801,2920,-5685
2802,9381,-5115
2803,-2250,692
2804,5578,4772
2805,-8497,-9210
2806,2492,-8731
2807,-3801,-4204
2808,4256,1279
2809,8170,-7958
2810,-2179,-4877
2811,-6398,-5032
2812,-7998,2972
2813,-8500,-9258
2814,-8454,-9231
2815,-6337,4425
2816,-2511,9647
2817,-6283,687
2818,-6522,-8029
2819,1369,6401
2820,-9867,-7409
2821,1481,-5108
2822,-9647,1044
2823,-7160,-8730
2824,-5032,-8757
2825,-3821,1043
2826,-4159,-7549
2827,-8542,-1318
2828,-3331,639
2829,-3823,5734
2830,3090,1646
2831,-369,2811
2832,7538,-1477
2833,3763,-4344
2834,7114,-2760
2835,48,405
2836,-115,3689
2837,7196,3367
2838,1249,-533
2839,-9911,-2729
2840,-9303,1671
2841,9501,6415
2842,-9824,-9329
2843,-3299,-3049
2844,-3113,-6054
2845,768,4360
2846,-2705,1794
2847,-5605,-7701
2848,7915,1198
2849,-562,-8088
2850,-5713,-2968
2851,-5868,-1068
2852,-5929,-4403
2853,-2050,-6039
2854,-7228,4372
2855,-5355,154
2856,1105,2304
2857,-5486,-6830
2858,5092,-3585
2859,-5174,2592
2860,4150,-6033
2861,-8942,-170
2862,-8654,-7215
2863,-7974,-9333
2864,-7302,8415
2865,-385,2624
2866,-314,1177
2867,3206,-6109
2868,4689,5836
2869,-8458,5596
2870,-8407,-9581
2871,-7465,-2836
2872,924,5518
2873,-8044,-6481
2874,3622,8982
2875,7499,-9986
2876,7130,3443
2877,6613,661
2878,3636,-8037
2879,6563,-9549
2880,-8241,-6834
2881,3511,4458
2882,-538,-8091
2883,85,237
2884,2302,-2618
2885,2410,9897
2886,-5977,-4365
2887,-5360,-7228
2888,5050,7945
2889,-4104,-8740
2890,-7290,-2580
2891,-3647,-3554
2892,9012,832
